order_id,business_id,rider_id,flour_id,order_date,total_amount,quantity_bags,price_per_bag,payment_method,order_status
ORD-224888,BIZ-1053,1,4,2025-10-09,315000.0,30,10500.0,POS,Cancelled
ORD-147828,BIZ-1038,4,2,2025-10-06,9500.0,1,9500.0,Cash,Cancelled
ORD-406019,BIZ-1013,2,5,2025-10-17,190000.0,19,10000.0,Cash,Cancelled
ORD-255335,BIZ-1013,2,4,2025-10-02,170000.0,17,10000.0,Bank Transfer,Pending
ORD-391248,BIZ-1016,4,2,2025-10-29,254800.0,26,9800.0,Cash,Cancelled
ORD-383571,BIZ-1030,1,5,2025-10-28,220000.0,22,10000.0,Cash,Pending
ORD-154022,BIZ-1011,4,4,2025-10-27,351500.0,37,9500.0,POS,Pending
ORD-361103,BIZ-1061,1,5,2025-10-20,160000.0,16,10000.0,POS,Cancelled
ORD-320172,BIZ-1027,4,3,2025-10-30,351500.0,37,9500.0,Cash,Cancelled
ORD-101467,BIZ-1012,1,3,2025-10-17,220500.0,21,10500.0,Cash,Pending
ORD-763416,BIZ-1021,4,3,2025-10-20,342000.0,36,9500.0,POS,Pending
ORD-487040,BIZ-1038,3,3,2025-10-19,140000.0,14,10000.0,POS,Delivered
ORD-839730,BIZ-1035,3,3,2025-10-10,42000.0,4,10500.0,Cash,Pending
ORD-376864,BIZ-1023,2,4,2025-10-27,68600.0,7,9800.0,POS,Cancelled
ORD-528178,BIZ-1033,1,3,2025-10-22,10500.0,1,10500.0,POS,Delivered
ORD-409220,BIZ-1032,1,5,2025-10-27,98000.0,10,9800.0,Cash,Delivered
ORD-160045,BIZ-1013,4,5,2025-10-10,156800.0,16,9800.0,Bank Transfer,Cancelled
ORD-110913,BIZ-1004,1,2,2025-10-19,209000.0,22,9500.0,Bank Transfer,Delivered
ORD-329931,BIZ-1021,1,2,2025-10-25,260000.0,26,10000.0,Cash,Delivered
ORD-393276,BIZ-1024,3,5,2025-10-22,210000.0,21,10000.0,POS,Pending
ORD-116398,BIZ-1038,3,2,2025-10-06,100000.0,10,10000.0,Bank Transfer,Delivered
ORD-915987,BIZ-1047,4,3,2025-10-17,160000.0,16,10000.0,Bank Transfer,Pending
ORD-711593,BIZ-1026,3,2,2025-10-29,280000.0,28,10000.0,POS,Pending
ORD-881996,BIZ-1057,2,3,2025-10-04,210000.0,21,10000.0,Bank Transfer,Delivered
ORD-785584,BIZ-1045,4,4,2025-10-21,28500.0,3,9500.0,Cash,Pending
ORD-756649,BIZ-1039,4,5,2025-10-08,49000.0,5,9800.0,Cash,Pending
ORD-677637,BIZ-1056,4,3,2025-10-20,370000.0,37,10000.0,Bank Transfer,Delivered
ORD-563664,BIZ-1039,3,2,2025-10-07,68600.0,7,9800.0,Cash,Cancelled
ORD-381850,BIZ-1050,2,4,2025-10-07,10500.0,1,10500.0,Cash,Cancelled
ORD-760393,BIZ-1021,1,2,2025-10-07,247000.0,26,9500.0,Bank Transfer,Cancelled
ORD-889470,BIZ-1051,2,3,2025-10-25,152000.0,16,9500.0,Cash,Pending
ORD-567723,BIZ-1060,1,4,2025-10-12,270000.0,27,10000.0,Cash,Pending
ORD-861566,BIZ-1006,2,5,2025-10-07,240000.0,24,10000.0,Bank Transfer,Delivered
ORD-602275,BIZ-1001,2,3,2025-10-14,264600.0,27,9800.0,Bank Transfer,Pending
ORD-290330,BIZ-1056,2,2,2025-10-03,336000.0,32,10500.0,Bank Transfer,Cancelled
ORD-955216,BIZ-1060,4,2,2025-10-14,94500.0,9,10000.0,POS,Cancelled
ORD-298033,BIZ-1007,2,3,2025-10-26,370500.0,39,9500.0,Bank Transfer,Delivered
ORD-864915,BIZ-1008,1,3,2025-10-18,333200.0,34,9800.0,POS,Pending
ORD-395744,BIZ-1008,3,2,2025-10-06,105000.0,10,10500.0,POS,Delivered
ORD-270832,BIZ-1004,4,5,2025-10-01,95000.0,10,9500.0,Cash,Cancelled
ORD-957210,BIZ-1015,3,3,2025-10-27,21000.0,2,10500.0,POS,Delivered
ORD-737347,BIZ-1052,3,4,2025-10-12,294000.0,28,10500.0,Cash,Cancelled
ORD-250494,BIZ-1058,3,4,2025-10-06,68600.0,7,9800.0,Bank Transfer,Cancelled
ORD-357167,BIZ-1021,2,1,2025-10-03,140000.0,14,10000.0,Cash,Pending
ORD-776456,BIZ-1042,1,4,2025-10-14,409500.0,39,10500.0,Cash,Delivered
ORD-205102,BIZ-1033,1,2,2025-10-30,49000.0,5,9800.0,POS,Cancelled
ORD-243960,BIZ-1001,4,2,2025-10-22,49000.0,5,9800.0,Bank Transfer,Delivered
ORD-947241,BIZ-1052,3,1,2025-10-22,215600.0,22,9800.0,Bank Transfer,Delivered
ORD-204574,BIZ-1050,3,4,2025-10-01,126000.0,12,10500.0,POS,Delivered
ORD-121722,BIZ-1006,4,3,2025-10-12,98000.0,10,9800.0,POS,Pending
ORD-114210,BIZ-1000,3,5,2025-10-04,126000.0,12,10500.0,Cash,Cancelled
ORD-775788,BIZ-1030,4,1,2025-10-23,360000.0,36,10000.0,Bank Transfer,Cancelled
ORD-238599,BIZ-1011,4,2,2025-10-29,95000.0,10,9500.0,Bank Transfer,Delivered
ORD-187656,BIZ-1024,3,2,2025-10-08,323000.0,34,9500.0,Cash,Cancelled
ORD-757860,BIZ-1052,2,5,2025-10-09,342000.0,36,9500.0,Cash,Cancelled
ORD-930892,BIZ-1023,2,2,2025-10-18,270000.0,27,10000.0,POS,Pending
ORD-930116,BIZ-1026,3,3,2025-10-29,336000.0,32,10000.0,POS,Delivered
ORD-871889,BIZ-1045,4,2,2025-10-04,280000.0,28,10000.0,POS,Cancelled
ORD-841821,BIZ-1051,1,5,2025-10-25,170000.0,17,10000.0,Cash,Delivered
ORD-245993,BIZ-1021,2,3,2025-10-03,304500.0,29,10500.0,Cash,Cancelled
ORD-690192,BIZ-1024,3,3,2025-10-15,350000.0,35,10000.0,Bank Transfer,Cancelled
ORD-955076,BIZ-1059,4,5,2025-10-27,390000.0,39,10000.0,Cash,Pending
ORD-447871,BIZ-1026,4,4,2025-10-05,285000.0,30,9500.0,Bank Transfer,Cancelled
ORD-355652,BIZ-1014,1,5,2025-10-15,346500.0,33,10500.0,Bank Transfer,Pending
ORD-825657,BIZ-1021,1,1,2025-10-02,323000.0,34,9500.0,Cash,Cancelled
ORD-670019,BIZ-1032,2,4,2025-10-09,52500.0,5,10500.0,Cash,Delivered
ORD-964996,BIZ-1016,1,3,2025-10-04,10000.0,1,10000.0,Bank Transfer,Cancelled
ORD-671098,BIZ-1005,3,5,2025-10-02,357000.0,34,10500.0,Cash,Cancelled
ORD-636391,BIZ-1027,1,4,2025-10-09,247000.0,26,9500.0,POS,Cancelled
ORD-535457,BIZ-1003,2,3,2025-10-27,273000.0,26,10500.0,POS,Pending
ORD-335208,BIZ-1054,4,2,2025-10-05,49000.0,5,9800.0,Bank Transfer,Delivered
ORD-547883,BIZ-1023,2,2,2025-10-01,166600.0,17,9800.0,Cash,Cancelled
ORD-470472,BIZ-1042,4,4,2025-10-12,171000.0,18,9500.0,Bank Transfer,Cancelled
ORD-336856,BIZ-1042,2,4,2025-10-20,370500.0,39,9500.0,POS,Pending
ORD-817663,BIZ-1004,4,4,2025-10-28,9500.0,1,9500.0,POS,Cancelled
ORD-849575,BIZ-1021,3,1,2025-10-12,273000.0,26,10500.0,Bank Transfer,Delivered
ORD-217869,BIZ-1019,3,4,2025-10-25,325500.0,31,10500.0,Cash,Pending
ORD-215485,BIZ-1040,1,2,2025-10-15,40000.0,4,10000.0,Cash,Cancelled
ORD-395503,BIZ-1017,4,3,2025-10-07,380000.0,38,10000.0,Cash,Cancelled
ORD-745604,BIZ-1003,4,4,2025-10-11,100000.0,10,10000.0,POS,Delivered
ORD-478004,BIZ-1026,3,4,2025-10-11,199500.0,21,10000.0,POS,Delivered
ORD-188923,BIZ-1053,3,4,2025-10-28,42000.0,4,10500.0,Cash,Cancelled
ORD-733870,BIZ-1045,1,1,2025-10-27,228000.0,24,9500.0,Cash,Delivered
ORD-549449,BIZ-1043,2,3,2025-10-05,100000.0,10,10000.0,Bank Transfer,Cancelled
ORD-728738,BIZ-1058,3,4,2025-10-16,147000.0,15,9800.0,Bank Transfer,Cancelled
ORD-545901,BIZ-1021,2,3,2025-10-06,126000.0,12,10500.0,Cash,Cancelled
ORD-799686,BIZ-1028,1,3,2025-10-05,300000.0,30,10000.0,Cash,Cancelled
ORD-755106,BIZ-1030,2,2,2025-10-21,290000.0,29,10000.0,Cash,Delivered
ORD-465308,BIZ-1043,1,4,2025-10-25,250000.0,25,10000.0,Cash,Delivered
ORD-384261,BIZ-1043,3,5,2025-10-27,260000.0,26,10000.0,POS,Delivered
ORD-793875,BIZ-1000,3,5,2025-10-28,290000.0,29,10000.0,Bank Transfer,Delivered
ORD-378293,BIZ-1050,1,3,2025-10-12,168000.0,16,10500.0,Cash,Pending
ORD-845859,BIZ-1005,4,4,2025-10-25,388500.0,37,10500.0,POS,Cancelled
ORD-927175,BIZ-1046,2,5,2025-10-24,237500.0,25,9500.0,Cash,Delivered
ORD-255863,BIZ-1018,3,5,2025-10-01,300000.0,30,10000.0,POS,Pending
ORD-253709,BIZ-1044,3,5,2025-10-24,420000.0,40,10000.0,Cash,Cancelled
ORD-509573,BIZ-1039,3,2,2025-10-10,380000.0,40,9500.0,Cash,Cancelled
ORD-935558,BIZ-1011,2,4,2025-10-14,254800.0,26,9800.0,POS,Pending
ORD-601672,BIZ-1056,2,5,2025-10-24,290000.0,29,10000.0,Bank Transfer,Cancelled
ORD-218661,BIZ-1042,1,2,2025-10-25,420000.0,40,10500.0,Cash,Pending
ORD-862008,BIZ-1053,1,3,2025-10-18,160000.0,16,10000.0,POS,Cancelled
ORD-194840,BIZ-1030,3,4,2025-10-09,66500.0,7,9500.0,POS,Delivered
ORD-233730,BIZ-1047,3,5,2025-10-10,340000.0,34,10000.0,Cash,Cancelled
ORD-503720,BIZ-1010,1,2,2025-10-06,280000.0,28,10000.0,Bank Transfer,Delivered
ORD-618213,BIZ-1043,3,2,2025-10-11,241500.0,23,10500.0,Bank Transfer,Cancelled
ORD-827104,BIZ-1004,2,4,2025-10-13,294000.0,30,9800.0,Bank Transfer,Delivered
ORD-730973,BIZ-1024,2,2,2025-10-30,105000.0,10,10500.0,Cash,Cancelled
ORD-449663,BIZ-1020,3,5,2025-10-24,313600.0,32,9800.0,Cash,Pending
ORD-785720,BIZ-1053,4,4,2025-10-05,343000.0,35,9800.0,POS,Cancelled
ORD-501798,BIZ-1020,2,3,2025-10-28,95000.0,10,9500.0,POS,Pending
ORD-621249,BIZ-1017,4,5,2025-10-13,390000.0,39,10000.0,Cash,Delivered
ORD-616530,BIZ-1053,1,3,2025-10-17,186200.0,19,9800.0,Bank Transfer,Pending
ORD-961304,BIZ-1042,4,2,2025-10-16,360000.0,36,10000.0,Bank Transfer,Pending
ORD-187679,BIZ-1000,4,2,2025-10-07,266000.0,28,9500.0,Cash,Pending
ORD-542332,BIZ-1041,2,5,2025-10-18,332500.0,35,10000.0,Bank Transfer,Cancelled
ORD-914316,BIZ-1016,4,3,2025-10-16,126000.0,12,10500.0,POS,Cancelled
ORD-884632,BIZ-1035,4,3,2025-10-21,357000.0,34,10500.0,Cash,Pending
ORD-191488,BIZ-1051,2,3,2025-10-07,180000.0,18,10000.0,Cash,Delivered
ORD-103005,BIZ-1049,3,4,2025-10-08,160000.0,16,10000.0,POS,Delivered
ORD-991913,BIZ-1050,4,4,2025-10-07,372400.0,38,9800.0,POS,Pending
ORD-685498,BIZ-1029,1,3,2025-10-01,409500.0,39,10500.0,Cash,Cancelled
ORD-240082,BIZ-1035,2,3,2025-10-15,49000.0,5,9800.0,Bank Transfer,Cancelled
ORD-162471,BIZ-1026,3,2,2025-10-28,370500.0,39,9500.0,Cash,Cancelled
ORD-478387,BIZ-1047,4,2,2025-10-28,190000.0,19,10000.0,Cash,Cancelled
ORD-916470,BIZ-1003,3,4,2025-10-26,241500.0,23,10500.0,Cash,Pending
ORD-409012,BIZ-1035,1,2,2025-10-25,378000.0,36,10500.0,POS,Delivered
ORD-975825,BIZ-1059,3,3,2025-10-14,42000.0,4,10500.0,Cash,Cancelled
ORD-541531,BIZ-1054,2,2,2025-10-26,161500.0,17,9500.0,Bank Transfer,Pending
ORD-968034,BIZ-1039,1,3,2025-10-08,29400.0,3,9800.0,POS,Pending
ORD-883281,BIZ-1003,3,1,2025-10-07,156800.0,16,9800.0,Cash,Cancelled
ORD-829578,BIZ-1030,3,1,2025-10-05,126000.0,12,10500.0,POS,Cancelled
ORD-495796,BIZ-1057,2,3,2025-10-22,110000.0,11,10000.0,Cash,Pending
ORD-829937,BIZ-1056,3,2,2025-10-22,123500.0,13,9500.0,POS,Delivered
ORD-489739,BIZ-1007,4,2,2025-10-29,133000.0,14,9500.0,POS,Pending
ORD-211159,BIZ-1013,4,3,2025-10-02,332500.0,35,9500.0,Bank Transfer,Pending
ORD-177353,BIZ-1037,2,3,2025-10-20,200000.0,20,10000.0,Cash,Delivered
ORD-722776,BIZ-1031,2,5,2025-10-15,241500.0,23,10000.0,Bank Transfer,Cancelled
ORD-131652,BIZ-1013,1,5,2025-10-27,19600.0,2,9800.0,Bank Transfer,Delivered
ORD-248140,BIZ-1039,4,4,2025-10-05,115500.0,11,10500.0,Cash,Cancelled
ORD-180808,BIZ-1009,2,2,2025-10-03,189000.0,18,10500.0,POS,Cancelled
ORD-971437,BIZ-1023,4,4,2025-10-01,110000.0,11,10000.0,Cash,Delivered
ORD-256989,BIZ-1017,3,2,2025-10-25,29400.0,3,9800.0,POS,Delivered
ORD-592584,BIZ-1042,3,2,2025-10-23,420000.0,40,10500.0,Bank Transfer,Cancelled
ORD-884447,BIZ-1027,1,3,2025-10-23,104500.0,11,9500.0,Cash,Cancelled
ORD-414056,BIZ-1041,1,3,2025-10-16,280000.0,28,10000.0,POS,Pending
ORD-857656,BIZ-1041,1,3,2025-10-15,367500.0,35,10500.0,POS,Cancelled
ORD-919354,BIZ-1027,4,2,2025-10-11,215600.0,22,9800.0,POS,Pending
ORD-113851,BIZ-1010,1,2,2025-10-20,237500.0,25,9500.0,Bank Transfer,Cancelled
ORD-263459,BIZ-1057,1,5,2025-10-09,325500.0,31,10500.0,Cash,Delivered
ORD-773662,BIZ-1057,1,2,2025-10-02,10500.0,1,10000.0,Bank Transfer,Pending
ORD-887619,BIZ-1044,4,1,2025-10-01,230000.0,23,10000.0,Cash,Pending
ORD-268137,BIZ-1009,1,3,2025-10-06,117600.0,12,10000.0,Cash,Cancelled
ORD-973128,BIZ-1038,2,1,2025-10-01,28500.0,3,9500.0,Bank Transfer,Pending
ORD-576364,BIZ-1045,4,2,2025-10-13,340000.0,34,10000.0,Bank Transfer,Delivered
ORD-969812,BIZ-1017,1,2,2025-10-17,294000.0,30,9800.0,POS,Pending
ORD-699853,BIZ-1029,2,2,2025-10-08,275500.0,29,9500.0,Cash,Delivered
ORD-843810,BIZ-1041,2,5,2025-10-16,100000.0,10,10000.0,Cash,Pending
ORD-264417,BIZ-1007,4,3,2025-10-07,333200.0,34,9800.0,POS,Delivered
ORD-196402,BIZ-1016,3,3,2025-10-09,180500.0,19,9500.0,Cash,Cancelled
ORD-231211,BIZ-1005,2,3,2025-10-16,332500.0,35,9500.0,POS,Pending
ORD-519852,BIZ-1048,1,3,2025-10-23,273000.0,26,10500.0,Cash,Pending
ORD-329540,BIZ-1013,2,5,2025-10-19,370500.0,39,10000.0,POS,Cancelled
ORD-962458,BIZ-1036,4,2,2025-10-12,178500.0,17,10500.0,Bank Transfer,Delivered
ORD-686462,BIZ-1022,1,5,2025-10-23,114000.0,12,9500.0,POS,Cancelled
ORD-180959,BIZ-1014,4,3,2025-10-19,220000.0,22,10000.0,Bank Transfer,Delivered
ORD-591190,BIZ-1024,1,5,2025-10-25,274400.0,28,9800.0,Cash,Cancelled
ORD-784405,BIZ-1050,1,3,2025-10-15,380000.0,38,10000.0,Cash,Delivered
ORD-967438,BIZ-1056,3,5,2025-10-20,336000.0,32,10500.0,Bank Transfer,Delivered
ORD-157327,BIZ-1058,3,2,2025-10-12,58800.0,6,9800.0,Bank Transfer,Cancelled
ORD-778058,BIZ-1029,3,2,2025-10-25,313500.0,33,9500.0,POS,Cancelled
ORD-383031,BIZ-1032,4,2,2025-10-13,304000.0,32,9500.0,POS,Delivered
ORD-181588,BIZ-1051,4,4,2025-10-04,160000.0,16,10000.0,Cash,Cancelled
ORD-916628,BIZ-1035,3,1,2025-10-11,47500.0,5,9500.0,Cash,Delivered
ORD-129411,BIZ-1025,2,2,2025-10-26,147000.0,14,10500.0,Cash,Pending
ORD-270666,BIZ-1061,1,3,2025-10-08,285000.0,30,9500.0,Cash,Delivered
ORD-168492,BIZ-1057,3,5,2025-10-17,346500.0,33,10500.0,Cash,Pending
ORD-111510,BIZ-1041,2,3,2025-10-07,409500.0,39,10500.0,POS,Cancelled
ORD-424135,BIZ-1044,4,5,2025-10-23,190000.0,19,10000.0,POS,Pending
ORD-311524,BIZ-1060,2,4,2025-10-06,400000.0,40,10000.0,Cash,Pending
ORD-133939,BIZ-1059,1,4,2025-10-20,168000.0,16,10500.0,Cash,Delivered
ORD-189170,BIZ-1021,2,4,2025-10-08,200000.0,20,10000.0,POS,Delivered
ORD-692232,BIZ-1033,1,5,2025-10-30,400000.0,40,10000.0,Bank Transfer,Cancelled
ORD-928611,BIZ-1044,3,3,2025-10-02,235200.0,24,9800.0,POS,Cancelled
ORD-150382,BIZ-1044,3,3,2025-10-15,323400.0,33,9800.0,POS,Pending
ORD-423595,BIZ-1053,1,4,2025-10-10,66500.0,7,9500.0,Cash,Pending
ORD-473973,BIZ-1001,2,5,2025-10-01,320000.0,32,10000.0,Bank Transfer,Delivered
ORD-517476,BIZ-1001,1,3,2025-10-23,133000.0,14,9500.0,POS,Pending
ORD-429748,BIZ-1043,4,2,2025-10-16,400000.0,40,10000.0,Bank Transfer,Cancelled
ORD-860939,BIZ-1058,2,4,2025-10-23,352800.0,36,9800.0,Bank Transfer,Cancelled
ORD-235808,BIZ-1028,1,4,2025-10-11,235200.0,24,9800.0,Bank Transfer,Cancelled
ORD-202110,BIZ-1035,3,2,2025-10-22,190000.0,19,10000.0,POS,Delivered
ORD-877468,BIZ-1021,2,4,2025-10-10,274400.0,28,10000.0,POS,Pending
ORD-626570,BIZ-1007,3,4,2025-10-16,58800.0,6,9800.0,Cash,Cancelled
ORD-257482,BIZ-1035,4,5,2025-10-25,110000.0,11,10000.0,POS,Cancelled
ORD-934739,BIZ-1036,2,3,2025-10-01,38000.0,4,9500.0,POS,Pending
ORD-714841,BIZ-1007,1,2,2025-10-12,58800.0,6,9800.0,Cash,Pending
ORD-139225,BIZ-1049,3,4,2025-10-27,256500.0,27,9500.0,Bank Transfer,Delivered
ORD-258898,BIZ-1009,2,5,2025-10-09,196000.0,20,10000.0,Cash,Delivered
ORD-182578,BIZ-1048,4,2,2025-10-21,127400.0,13,9800.0,Cash,Pending
ORD-197822,BIZ-1034,3,2,2025-10-27,367500.0,35,10500.0,Cash,Delivered
ORD-342818,BIZ-1024,3,4,2025-10-29,186200.0,19,9800.0,Bank Transfer,Delivered
ORD-946699,BIZ-1009,1,4,2025-10-27,104500.0,11,9500.0,Bank Transfer,Delivered
ORD-247705,BIZ-1034,2,4,2025-10-21,60000.0,6,10000.0,Bank Transfer,Cancelled
ORD-268870,BIZ-1041,3,3,2025-10-24,323000.0,34,9500.0,POS,Pending
ORD-625986,BIZ-1035,1,2,2025-10-30,200000.0,20,10000.0,Bank Transfer,Cancelled
ORD-864118,BIZ-1051,1,4,2025-10-16,66500.0,7,9500.0,POS,Delivered
ORD-648706,BIZ-1058,4,2,2025-10-19,130000.0,13,10000.0,Bank Transfer,Pending
ORD-457999,BIZ-1009,4,3,2025-10-28,98000.0,10,9800.0,Cash,Delivered
ORD-237570,BIZ-1032,4,1,2025-10-14,190000.0,20,9500.0,Bank Transfer,Cancelled
ORD-477819,BIZ-1042,3,3,2025-10-11,133000.0,14,9500.0,Cash,Delivered
ORD-551832,BIZ-1033,3,2,2025-10-19,199500.0,21,9500.0,POS,Delivered
ORD-847385,BIZ-1037,1,5,2025-10-02,104500.0,11,9500.0,Cash,Cancelled
ORD-506463,BIZ-1016,3,3,2025-10-24,252000.0,24,10500.0,Bank Transfer,Pending
ORD-740037,BIZ-1009,4,5,2025-10-08,357000.0,34,10500.0,Bank Transfer,Cancelled
ORD-259804,BIZ-1053,2,2,2025-10-19,336000.0,32,10500.0,Cash,Cancelled
ORD-621690,BIZ-1045,1,4,2025-10-18,294000.0,30,9800.0,Cash,Cancelled
ORD-115667,BIZ-1006,4,4,2025-10-03,133000.0,14,9500.0,Bank Transfer,Cancelled
ORD-424578,BIZ-1010,3,4,2025-10-05,304000.0,32,9500.0,Cash,Cancelled
ORD-936116,BIZ-1015,1,3,2025-10-17,275500.0,29,9500.0,Bank Transfer,Delivered
ORD-191401,BIZ-1021,4,4,2025-10-24,294000.0,28,10500.0,Bank Transfer,Pending
ORD-576900,BIZ-1053,4,3,2025-10-15,390000.0,39,10000.0,Cash,Cancelled
ORD-409967,BIZ-1047,1,2,2025-10-10,382200.0,39,9800.0,Bank Transfer,Cancelled
ORD-393724,BIZ-1042,3,3,2025-10-05,285000.0,30,9500.0,Bank Transfer,Cancelled
ORD-470533,BIZ-1037,3,1,2025-10-18,199500.0,21,9500.0,Bank Transfer,Pending
ORD-287890,BIZ-1021,1,2,2025-10-03,42000.0,4,10500.0,Bank Transfer,Delivered
ORD-583122,BIZ-1050,3,3,2025-10-22,196000.0,20,9800.0,Cash,Cancelled
ORD-596250,BIZ-1051,2,1,2025-10-08,320000.0,32,10000.0,POS,Cancelled
ORD-900216,BIZ-1033,4,5,2025-10-30,107800.0,11,9800.0,POS,Cancelled
ORD-781880,BIZ-1020,1,2,2025-10-27,10500.0,1,10000.0,POS,Pending
ORD-229988,BIZ-1054,2,5,2025-10-28,343000.0,35,9800.0,POS,Pending
ORD-611976,BIZ-1031,3,2,2025-10-30,230000.0,23,10000.0,POS,Delivered
ORD-400548,BIZ-1008,3,2,2025-10-02,388500.0,37,10000.0,Cash,Cancelled
ORD-998630,BIZ-1016,4,3,2025-10-13,107800.0,11,10000.0,POS,Cancelled
ORD-813644,BIZ-1001,1,3,2025-10-19,147000.0,14,10500.0,POS,Cancelled
ORD-484546,BIZ-1045,1,4,2025-10-04,127400.0,13,9800.0,Bank Transfer,Pending
ORD-754974,BIZ-1017,2,3,2025-10-16,168000.0,16,10500.0,Cash,Cancelled
ORD-491835,BIZ-1049,4,5,2025-10-29,210000.0,20,10500.0,POS,Pending
ORD-533265,BIZ-1004,3,3,2025-10-03,310000.0,31,10000.0,Bank Transfer,Pending
ORD-375594,BIZ-1010,3,3,2025-10-16,58800.0,6,9800.0,Bank Transfer,Delivered
ORD-815711,BIZ-1035,2,2,2025-10-27,300000.0,30,10000.0,POS,Pending
ORD-775143,BIZ-1061,3,4,2025-10-02,325500.0,31,10500.0,Cash,Pending
ORD-928994,BIZ-1054,3,4,2025-10-02,330000.0,33,10000.0,Bank Transfer,Cancelled
ORD-961127,BIZ-1030,3,1,2025-10-08,180000.0,18,10000.0,Cash,Delivered
ORD-262070,BIZ-1058,2,2,2025-10-17,332500.0,35,9500.0,POS,Pending
ORD-404779,BIZ-1049,4,3,2025-10-26,47500.0,5,10000.0,Bank Transfer,Delivered
ORD-697828,BIZ-1011,3,1,2025-10-12,210000.0,20,10500.0,Cash,Delivered
ORD-176523,BIZ-1040,4,4,2025-10-12,58800.0,6,9800.0,Cash,Pending
ORD-584734,BIZ-1002,4,5,2025-10-07,220000.0,22,10000.0,Cash,Delivered
ORD-465887,BIZ-1001,4,5,2025-10-21,254800.0,26,9800.0,Bank Transfer,Pending
ORD-773693,BIZ-1037,2,4,2025-10-14,275500.0,29,9500.0,Bank Transfer,Pending
ORD-958038,BIZ-1036,2,5,2025-10-17,180000.0,18,10000.0,POS,Pending
ORD-189991,BIZ-1013,3,4,2025-10-14,283500.0,27,10500.0,Bank Transfer,Delivered
ORD-213611,BIZ-1020,4,2,2025-10-06,57000.0,6,9500.0,Bank Transfer,Pending
ORD-516226,BIZ-1000,4,3,2025-10-28,98000.0,10,9800.0,Cash,Cancelled
ORD-309160,BIZ-1002,4,2,2025-10-24,85500.0,9,9500.0,Cash,Cancelled
ORD-432697,BIZ-1008,3,5,2025-10-13,150000.0,15,10000.0,POS,Cancelled
ORD-733727,BIZ-1036,1,5,2025-10-11,275500.0,29,10000.0,Bank Transfer,Cancelled
ORD-836405,BIZ-1014,4,1,2025-10-15,370500.0,39,9500.0,Bank Transfer,Cancelled
ORD-219879,BIZ-1014,1,3,2025-10-23,76000.0,8,9500.0,POS,Pending
ORD-140141,BIZ-1044,2,5,2025-10-09,19600.0,2,9800.0,POS,Pending
ORD-592796,BIZ-1051,4,4,2025-10-17,136500.0,13,10500.0,Bank Transfer,Cancelled
ORD-323839,BIZ-1047,4,5,2025-10-05,264600.0,27,9800.0,POS,Cancelled
ORD-132844,BIZ-1022,3,5,2025-10-10,370000.0,37,10000.0,Bank Transfer,Cancelled
ORD-911813,BIZ-1000,2,3,2025-10-30,230000.0,23,10000.0,Cash,Cancelled
ORD-947808,BIZ-1043,1,4,2025-10-12,220000.0,22,10000.0,POS,Cancelled
ORD-551002,BIZ-1055,4,2,2025-10-11,310000.0,31,10000.0,Cash,Pending
ORD-323787,BIZ-1033,3,4,2025-10-30,104500.0,11,9500.0,Cash,Cancelled
ORD-124057,BIZ-1055,1,5,2025-10-02,52500.0,5,10500.0,Cash,Pending
ORD-816881,BIZ-1033,2,2,2025-10-29,380000.0,38,10000.0,Bank Transfer,Pending
ORD-364315,BIZ-1059,1,2,2025-10-13,84000.0,8,10500.0,Bank Transfer,Pending
ORD-187651,BIZ-1021,3,4,2025-10-20,189000.0,18,10500.0,Bank Transfer,Delivered
ORD-387210,BIZ-1015,4,4,2025-10-05,275500.0,29,9500.0,Bank Transfer,Cancelled
ORD-412828,BIZ-1042,2,3,2025-10-13,400000.0,40,10000.0,Cash,Delivered
ORD-573349,BIZ-1036,2,5,2025-10-27,152000.0,16,9500.0,POS,Pending
ORD-650269,BIZ-1046,1,2,2025-10-27,60000.0,6,10000.0,Cash,Cancelled
ORD-372050,BIZ-1025,1,2,2025-10-07,225400.0,23,9800.0,Cash,Delivered
ORD-156352,BIZ-1032,2,3,2025-10-06,367500.0,35,10500.0,POS,Pending
ORD-549350,BIZ-1004,1,4,2025-10-03,351500.0,37,9500.0,Bank Transfer,Pending
ORD-889762,BIZ-1061,2,3,2025-10-11,220500.0,21,10500.0,POS,Pending
ORD-308252,BIZ-1052,2,1,2025-10-09,66500.0,7,9500.0,POS,Cancelled
ORD-539459,BIZ-1037,3,5,2025-10-11,52500.0,5,10500.0,Bank Transfer,Cancelled
ORD-661519,BIZ-1008,3,4,2025-10-15,10500.0,1,10500.0,Cash,Delivered
ORD-268494,BIZ-1010,4,5,2025-10-21,50000.0,5,10000.0,Cash,Pending
ORD-558001,BIZ-1016,1,4,2025-10-29,57000.0,6,9500.0,POS,Pending
ORD-826559,BIZ-1045,1,5,2025-10-11,240000.0,24,10000.0,Cash,Delivered
ORD-962994,BIZ-1002,1,1,2025-10-18,340000.0,34,10000.0,Cash,Cancelled
ORD-921110,BIZ-1045,4,3,2025-10-01,310000.0,31,10000.0,Bank Transfer,Delivered
ORD-308205,BIZ-1059,1,5,2025-10-27,294500.0,31,9500.0,Bank Transfer,Delivered
ORD-800409,BIZ-1057,1,4,2025-10-03,209000.0,22,9500.0,POS,Cancelled
ORD-251642,BIZ-1035,1,2,2025-10-18,342000.0,36,9500.0,Cash,Pending
